id,curr_age,gender,ann_income,dt_maint,age_car,income_bracket,purchasing_probability_pct,pur_prediction
15152V65AI,41,0,826862.0,2018-01-14,533,Low,71.6,0
09375R20WL,44,0,1446464.0,2018-04-19,438,High,75.47,1
71441O69DN,64,0,408133.0,2018-08-15,320,Low,34.69,0
86887N35ON,32,0,1169332.0,2018-09-26,278,Medium,57.56,0
88155T98IZ,49,1,872882.0,2018-11-04,239,Low,36.38,0
69057M12HV,33,0,881670.0,2016-11-26,947,Low,94.22,1
48298N97KW,49,0,1568551.0,2019-05-14,48,High,39.37,0
15195W82AU,30,0,919808.0,2018-06-24,372,Low,61.43,0
06580Z67QY,58,1,1110849.0,2018-11-02,241,Medium,39.99,0
13287L32YC,48,1,922602.0,2019-03-26,97,Low,25.17,0
79721C10NF,65,1,519049.0,2018-03-01,487,Low,48.65,0
17571A31CZ,63,0,751696.0,2018-06-14,382,Low,49.61,0
10756R30HG,33,1,622872.0,2018-05-04,423,Low,53.15,0
26843Q93FJ,31,1,1196625.0,2016-12-17,926,Medium,94.4,1
07140D62SO,51,0,1533608.0,2018-07-09,357,High,68.98,0
15830A13PQ,40,1,1599379.0,2017-03-20,833,High,93.98,1
00932Q98BN,61,1,615026.0,2018-11-08,235,Low,27.59,0
73729Y51OC,52,1,1955567.0,2019-04-30,62,High,44.19,0
33271C11BS,56,1,1302050.0,2018-10-20,254,Medium,46.58,0
06074W50MQ,39,0,1247553.0,2018-03-22,466,Medium,74.89,0
14044T41GF,27,0,902408.0,2017-12-21,557,Low,77.75,1
69452M80DO,26,0,993431.0,2017-12-21,557,Medium,79.48,1
36116V26VQ,54,0,694650.0,2019-05-07,55,Low,20.75,0
57131M37GT,53,1,1173613.0,2019-06-13,18,Medium,22.82,0
65546S83SZ,64,1,1764588.0,2018-04-26,431,High,72.77,0
95877K78VK,44,1,1170052.0,2018-03-04,484,Medium,69.35,0
19940Y09BY,40,1,1271578.0,2017-10-09,630,Medium,82.79,1
62455F18WM,40,1,1065931.0,2018-09-19,285,Medium,48.11,0
43222X80DA,28,1,634089.0,2018-05-03,424,Low,54.86,0
74679J76TQ,51,1,353202.0,2016-12-23,920,Low,84.97,1
44246P13GP,54,1,1296460.0,2018-05-25,402,Medium,62.14,0
78495L37FT,64,1,443524.0,2018-03-30,458,Low,44.01,0
54984Q63UT,46,1,1423018.0,2018-08-08,327,High,59.79,0
58310X64GF,45,0,1889654.0,2019-01-11,171,High,61.03,0
80810M07SO,41,0,1453113.0,2018-03-30,458,High,77.66,1
01275F07WA,42,1,1202517.0,2018-05-05,422,Medium,64.85,0
53985U92TP,51,0,302126.0,2019-06-11,20,Low,13.89,0
42577X93AT,43,1,874989.0,2019-03-25,98,Low,25.34,0
55588H96NT,65,0,1133870.0,2018-03-16,472,Medium,67.36,0
25204K29HP,29,1,1022905.0,2019-06-28,3,Medium,23.56,0
12598I57BL,49,0,968569.0,2018-07-23,343,Medium,54.75,0
90993T20ZD,63,0,725884.0,2018-04-20,437,Low,54.67,0
73818U10LV,48,1,1467867.0,2018-04-17,440,High,70.92,0
04092A42BZ,39,1,1300185.0,2019-04-26,66,Medium,32.28,0
78882L69QA,48,0,1654870.0,2018-05-21,406,High,76.1,1
84996N94FK,40,0,1710353.0,2018-04-20,437,High,80.68,1
57788I45DS,44,0,957931.0,2018-03-03,485,Medium,69.54,0
01915T86IA,64,0,387767.0,2018-05-16,411,Low,43.2,0
67127L02IB,64,0,1403364.0,2018-08-17,318,High,59.05,0
17025Z83XU,51,0,1583774.0,2016-10-20,984,High,96.96,1
74735P50WW,37,1,966686.0,2019-06-04,27,Medium,22.8,0
47047U16NQ,44,0,1084296.0,2018-05-07,420,Medium,66.42,0
06267E84OA,33,0,715032.0,2018-12-01,212,Low,39.16,0
50791J72OK,62,1,684957.0,2017-02-23,858,Low,84.45,1
40549Z06YX,40,0,1818035.0,2019-04-19,73,High,50.52,0
80612Z45KC,58,0,689467.0,2018-02-20,496,Low,61.06,0
74062P72GQ,36,1,1319305.0,2019-06-07,24,Medium,29.64,0
59768I41HY,64,1,1343634.0,2019-06-05,26,High,24.4,0
70452S56DS,43,1,1135163.0,2018-10-05,269,Medium,47.39,0
22375M00YQ,61,1,1276208.0,2018-09-01,303,Medium,49.69,0
33791V83DK,37,1,834225.0,2019-05-30,32,Low,20.87,0
67268M37ML,43,1,1327228.0,2018-06-11,385,High,63.96,0
23242T96GY,34,1,652944.0,2019-03-19,104,Low,23.44,0
28404J29IM,54,1,1331468.0,2018-03-04,484,High,70.53,0
97605A43VE,55,1,1116879.0,2018-03-09,479,Medium,65.12,0
01810R54PS,41,0,1627746.0,2018-09-13,291,High,67.4,0
21971R72PN,35,0,685309.0,2018-09-24,280,Low,44.8,0
15873W85EA,34,1,566269.0,2018-04-29,428,Low,51.98,0
83481M29ZK,51,1,479657.0,2019-02-09,142,Low,20.06,0
62666O11PX,28,1,911308.0,2018-07-22,344,Low,53.55,0
98960U30PK,54,1,823543.0,2019-04-24,68,Low,20.18,0
42901A03SO,57,1,1626903.0,2018-01-17,530,High,79.11,1
33209H42OP,52,0,865259.0,2017-06-16,745,Low,84.94,1
75025C99BH,48,1,1538883.0,2018-04-10,447,High,72.96,0
67101J81OW,29,1,563880.0,2016-09-22,1012,Low,92.85,1
11349K12AT,55,0,552267.0,2018-02-16,500,Low,58.9,0
56905A15CB,42,1,1505257.0,2018-11-04,239,High,53.89,0
82179K12UC,42,1,1362670.0,2019-05-02,60,High,32.42,0
26167W80ZG,35,1,641245.0,2019-04-21,71,Low,20.69,0
23656J41WI,63,0,1753076.0,2018-08-19,316,High,67.31,0
54173U06FY,45,0,1687258.0,2018-03-05,483,High,82.41,1
59669D40RR,61,1,646122.0,2018-06-03,393,Low,43.18,0
29964P69CM,48,0,1177925.0,2018-06-25,371,Medium,62.95,0
62013C28GK,36,1,1254813.0,2018-04-05,452,Medium,70.15,0
82999W92FD,51,0,1096842.0,2017-06-09,752,Medium,88.12,1
19282Q27VW,50,0,1146881.0,2016-10-03,1001,Medium,95.7,1
96187I96NW,48,1,1102978.0,2018-12-07,206,Medium,38.87,0
64202I34OT,28,1,804270.0,2019-05-27,35,Low,22.2,0
70326H01IF,60,0,1335948.0,2018-06-06,390,High,65.49,0
06000R35EV,65,0,463292.0,2017-10-21,618,Low,65.81,0
95593P31AU,33,1,684711.0,2018-09-10,294,Low,41.36,0
17952K32XE,60,1,1312651.0,2017-12-22,556,Medium,74.83,0
02852Z38VI,51,0,1581527.0,2018-03-15,473,High,79.11,1
63353O85MY,46,1,1176342.0,2018-10-29,245,Medium,45.15,0
37947S27SY,64,1,1865586.0,2018-11-30,213,High,54.41,0
78016K26ZO,27,1,584072.0,2018-12-30,183,Low,29.96,0
23998G09WG,35,1,1119186.0,2017-02-03,878,Medium,92.44,1
79038L15IT,42,1,1318799.0,2019-01-04,178,Medium,42.87,0
70177R03AT,43,0,1390301.0,2018-10-05,269,High,59.22,0
03709E19NK,40,0,936300.0,2018-03-24,464,Low,68.11,0
92484F41TD,37,0,1767577.0,2019-02-03,148,High,57.8,0
28163C79IZ,44,1,845725.0,2019-01-15,167,Low,30.3,0
58504I57XZ,25,0,721870.0,2018-10-06,268,Low,47.13,0
36011L18HL,63,0,1906448.0,2019-03-04,119,High,51.41,0
24827W20HK,31,1,881151.0,2018-07-30,336,Low,51.16,0
97953H73RF,34,1,692332.0,2018-10-07,267,Low,38.59,0
63207G22ML,37,0,890640.0,2019-01-15,167,Low,37.91,0
97852O73ZW,37,0,1549206.0,2018-05-25,402,High,76.0,1
84688D16WO,46,0,1452835.0,2018-12-28,185,High,51.35,0
24987V70TG,63,1,1900210.0,2019-03-01,122,High,46.09,0
31059Z22HJ,36,0,852446.0,2017-04-14,808,Low,89.57,1
70524P85IX,25,1,1037532.0,2018-03-17,471,Medium,69.66,0
84206J12PW,49,0,869860.0,2019-03-10,113,Low,29.57,0
77439W86QF,41,0,1111217.0,2018-09-13,291,Medium,55.08,0
08535Z47HQ,35,1,599997.0,2019-02-18,133,Low,24.47,0
59247R02OB,54,0,362141.0,2019-05-03,59,Low,15.98,0
45459H14GL,59,0,1015981.0,2019-03-28,95,Medium,28.86,0
57031U93PZ,40,0,1124422.0,2018-05-01,426,Medium,68.8,0
58713N96ES,56,1,969319.0,2018-07-16,350,Medium,48.16,0
98103D64TO,28,1,959269.0,2018-11-12,231,Medium,43.04,0
97246Q47IL,52,1,1747586.0,2018-09-14,290,High,62.4,0
13466T29KH,28,0,1103781.0,2019-06-23,8,Medium,30.06,0
01951Q26AX,49,0,1943892.0,2018-06-14,382,High,79.25,1
68202U10LL,46,0,1125321.0,2018-12-02,211,Medium,45.79,0
15596M28QL,60,1,1560114.0,2018-09-23,281,High,54.83,0
77326K38QT,34,1,569505.0,2018-12-31,182,Low,28.03,0
03028M76MW,33,0,1387185.0,2018-12-23,190,High,53.68,0
87359C73IV,54,0,1366220.0,2019-06-11,20,High,30.86,0
38815K42UH,31,1,727664.0,2019-02-06,145,Low,28.8,0
49727T68TR,37,0,1367253.0,2018-12-14,199,High,53.05,0
29492B10GT,27,1,600757.0,2018-12-10,203,Low,32.1,0
04214H85WA,57,1,1451767.0,2018-08-27,308,High,55.7,0
72538U90UQ,38,1,1441634.0,2017-04-25,797,High,92.13,1
62451L37UT,35,0,1469378.0,2018-04-18,439,High,77.68,1
48468T65OM,43,0,1452108.0,2018-03-19,469,High,78.06,1
39102S03VX,63,0,1156131.0,2018-01-18,529,Medium,73.23,0
86446I77SE,63,0,1757031.0,2018-04-27,430,High,76.88,1
93804J33NF,52,1,657276.0,2018-10-31,243,Low,31.16,0
81473K44PC,27,1,929099.0,2019-02-25,126,Low,32.35,0
22205U92HE,39,1,1197210.0,2018-12-12,201,Medium,42.99,0
65145Y20WM,27,0,842663.0,2018-11-19,224,Low,45.08,0
57339X79DS,45,1,1583874.0,2019-01-15,167,High,47.58,0
71035S08ZM,58,1,1115529.0,2017-01-30,882,Medium,90.64,1
08766O85LL,37,0,1956626.0,2018-09-12,292,High,75.14,1
86065Y74NB,40,1,1263500.0,2019-03-30,93,Medium,33.71,0
02527N59RL,42,0,1060386.0,2018-07-25,341,Medium,58.67,0
34062C35EZ,64,0,676633.0,2018-07-30,336,Low,42.7,0
60141T59YV,40,1,1243222.0,2018-04-26,431,Medium,67.09,0
72392I78BA,46,0,1272088.0,2019-01-07,175,Medium,45.75,0
00534A22MW,28,1,1047049.0,2018-07-21,345,Medium,57.05,0
09909N55SE,59,1,1403383.0,2018-06-22,374,High,60.67,0
48555R46WW,42,1,882777.0,2018-04-16,441,Low,59.1,0
23721Y03BR,53,1,829521.0,2019-03-16,107,Low,23.22,0
58890P59YK,46,1,1163479.0,2017-08-08,692,Medium,83.96,1
94628X11TP,46,0,1492459.0,2018-08-08,327,High,66.51,0
15885D42EI,42,1,865526.0,2018-05-10,417,Low,56.23,0
20053V62XZ,45,0,1620032.0,2017-05-31,761,High,93.31,1
81175R13QS,61,1,360516.0,2019-05-01,61,Low,12.48,0
80234V73GS,35,1,812378.0,2019-06-16,15,Low,19.72,0
51980Y34ZF,31,0,1227741.0,2018-10-09,265,Medium,57.94,0
77148H62UW,28,0,903623.0,2018-05-12,415,Low,65.69,0
17134W33LV,32,1,1144841.0,2019-03-19,104,Medium,33.97,0
29194N46YG,40,0,1616352.0,2017-10-06,633,High,89.58,1
58377R44XI,31,1,1003642.0,2019-05-31,31,Medium,24.95,0
28071J13AR,45,1,1526015.0,2018-10-23,251,High,54.85,0
63666A39TC,60,1,426009.0,2018-11-20,223,Low,23.23,0
15007U86SA,34,1,911450.0,2018-05-15,412,Low,58.94,0
58028V73FD,51,1,1552517.0,2018-03-30,458,High,73.5,0
41238E19GX,52,1,301830.0,2018-03-09,479,Low,46.48,0
98507R27XE,60,0,1288273.0,2017-11-25,583,Medium,80.17,1
79854D14LD,52,0,506999.0,2018-09-14,290,Low,37.07,0
36705A11ZP,38,1,1386658.0,2017-12-09,569,High,81.06,1
64783P42MG,39,1,1550588.0,2019-05-12,50,High,36.49,0
18466I41YN,64,1,402777.0,2019-04-20,72,Low,13.11,0
17458R79KI,65,1,1467977.0,2019-06-08,23,High,26.34,0
48481V29VI,37,0,1245271.0,2018-07-10,356,Medium,65.77,0
41300M48AH,54,0,963549.0,2018-04-14,443,Medium,63.39,0
88173D11HB,65,0,1823455.0,2017-06-20,741,High,92.71,1
03239E01AT,27,0,1005389.0,2018-06-12,384,Medium,65.34,0
03061Z48HJ,61,0,855101.0,2018-03-14,474,Low,62.1,0
05870L04CO,40,1,1260572.0,2019-05-15,47,Medium,29.51,0
33032P51KU,53,0,356748.0,2018-05-05,422,Low,46.46,0
43422V01QZ,63,0,1249120.0,2016-10-12,992,Medium,95.39,1
95987E34EW,42,0,1785477.0,2018-05-15,412,High,79.89,1
40399I90HR,41,1,975520.0,2017-02-23,858,Medium,90.12,1
44257O59XX,57,0,318654.0,2018-12-01,212,Low,25.2,0
33001U16QL,27,1,626508.0,2018-12-02,211,Low,33.41,0
78601Q67AC,38,0,1786050.0,2018-07-11,355,High,76.59,1
02622J57UB,39,1,1414213.0,2018-11-01,242,High,52.7,0
03363A38FO,45,0,1714108.0,2019-04-12,80,High,47.29,0
76804W54TJ,49,0,1977182.0,2018-03-17,471,High,85.13,1
64498R79LY,42,1,1285332.0,2018-10-11,263,Medium,50.83,0
97022L17UC,65,1,1566483.0,2019-04-04,88,High,34.13,0
04525Q75KA,28,0,1032612.0,2019-06-18,13,Medium,29.0,0
09866V47PC,39,0,1577614.0,2018-08-17,318,High,69.2,0
43576I40LW,40,0,1269997.0,2018-04-20,437,Medium,72.79,0
40394S84RB,39,1,892217.0,2018-04-22,435,Low,59.5,0
82194S99RY,32,0,1474568.0,2018-10-22,252,High,62.37,0
52204V38VD,61,1,1228149.0,2018-03-14,474,Medium,65.74,0
93131L83PE,52,1,1050081.0,2019-04-05,87,Medium,26.01,0
48158G07CT,54,0,400939.0,2018-03-26,462,Low,51.48,0
02171J13CK,42,0,1556281.0,2019-06-15,16,High,37.69,0
34715D65VO,31,1,881293.0,2018-11-26,217,Low,38.94,0
80392X69HA,26,0,1317133.0,2019-03-13,110,Medium,45.47,0
32886B61KJ,56,1,1104630.0,2019-05-26,36,Medium,22.35,0
68503U91DM,62,1,1903275.0,2018-09-14,290,High,63.58,0
44526M60CO,59,1,1267917.0,2018-09-12,292,Medium,48.87,0
75615J38TN,38,1,1106111.0,2017-07-27,704,Medium,84.98,1
73879O76RL,31,1,1021103.0,2017-03-16,837,Medium,90.69,1
38908F64YL,26,0,949869.0,2018-12-22,191,Medium,44.62,0
36434O09YO,40,0,937090.0,2019-05-31,31,Low,26.01,0
28860O72KX,48,0,1967497.0,2018-12-30,183,High,63.3,0
57117J31VX,36,0,1179432.0,2019-02-22,129,Medium,41.36,0
08059X21ME,33,1,687580.0,2018-02-17,499,Low,62.44,0
17184P07CM,36,1,1397135.0,2017-06-27,734,High,89.79,1
75339Q19LC,59,1,646551.0,2018-03-08,480,Low,52.74,0
96609U81GY,61,0,1703150.0,2018-05-20,407,High,74.51,0
29545V08KT,56,0,1545081.0,2019-01-03,179,High,50.39,0
07659E73EM,53,1,994137.0,2018-03-07,481,Medium,62.94,0
25040E04AI,63,0,1656065.0,2018-05-30,397,High,72.35,0
39042H33XF,53,1,917145.0,2019-01-28,154,Low,28.68,0
77891B04JB,41,1,1121631.0,2016-11-11,962,Medium,94.22,1
01254K59QA,45,1,1369073.0,2017-03-10,843,High,92.44,1
61809C90NS,27,1,614857.0,2019-06-25,6,Low,17.42,0
96784R29QB,46,1,1481544.0,2017-07-28,703,High,88.32,1
23600Q56OO,42,0,1179687.0,2019-06-08,23,Medium,29.85,0
82287U83KR,55,0,993173.0,2019-03-05,118,Medium,31.29,0
08508M57VO,52,0,532754.0,2017-05-19,773,Low,81.91,1
89651T66GK,51,1,468916.0,2016-12-10,933,Low,87.03,1
05507A16PD,46,1,822476.0,2018-09-26,278,Low,39.76,0
07529F81XE,58,0,1785375.0,2018-09-01,303,High,68.01,0
66390X90JJ,41,0,849897.0,2018-10-09,265,Low,45.79,0
91074F08NT,27,1,564108.0,2018-04-16,441,Low,55.13,0
56096J01BN,52,0,352367.0,2019-05-05,57,Low,16.02,0
13080Z28BI,43,1,1423330.0,2019-03-08,115,High,38.82,0
91427Y96ZP,26,1,775995.0,2017-04-06,816,Low,88.02,1
92778S89KY,26,0,720102.0,2018-12-16,197,Low,39.57,0
14482N05AB,36,0,1270631.0,2018-10-20,254,Medium,56.57,0
68039A62IF,61,1,1244233.0,2018-02-22,494,Medium,67.95,0
18784M56JQ,65,0,677069.0,2018-09-08,296,Low,38.43,0
21749A13PR,60,1,1786574.0,2018-08-12,323,High,64.52,0
19630E04DV,42,0,1542337.0,2018-05-09,418,High,76.11,1
72270S79MR,59,0,1119507.0,2019-05-10,52,Medium,27.36,0
89074W75ZO,36,0,1696432.0,2018-10-14,260,High,67.27,0
54804V09YR,27,0,629301.0,2019-01-09,173,Low,34.84,0
73079S24SM,61,0,989557.0,2019-01-29,153,Medium,33.0,0
31656D58FO,36,1,843641.0,2019-06-28,3,Low,19.26,0
19118I72VT,29,1,1072752.0,2018-04-05,452,Medium,67.81,0
78204N77OY,60,1,969855.0,2018-10-07,267,Medium,38.66,0
12108O67TB,25,0,1365919.0,2018-04-19,438,High,77.65,1
50688G88TK,47,1,1251987.0,2018-12-12,201,Medium,42.25,0
70418J80ZK,43,0,820599.0,2019-04-28,64,Low,25.77,0
19028J68FG,64,1,1215022.0,2018-03-07,481,Medium,65.38,0
22784H83AZ,56,1,1667800.0,2018-06-13,383,High,68.37,0
91449O79YQ,34,0,1439595.0,2018-03-28,460,High,78.84,1
75220H62SQ,35,1,933672.0,2018-04-24,433,Low,61.32,0
77857X03YS,38,0,1075726.0,2019-04-03,89,Medium,34.48,0
50851I81YR,53,0,1228048.0,2018-09-28,276,Medium,53.28,0
87728W12UR,51,0,1989888.0,2018-07-02,364,High,78.42,1
46093R75SJ,53,1,504013.0,2019-04-25,67,Low,15.55,0
39602W80PD,58,0,1810921.0,2018-05-10,417,High,77.82,1
80268D27QF,30,0,1237944.0,2018-10-04,270,Medium,58.96,0
85822E16EI,48,0,1750792.0,2018-09-08,296,High,68.93,0
10093T25AR,58,1,880476.0,2018-09-24,280,Low,38.31,0
51507A76GB,32,0,817277.0,2016-10-27,977,Low,94.59,1
06065Z87YC,42,0,1500359.0,2017-08-03,697,High,90.71,1
52924Z57VA,31,1,844201.0,2019-06-16,15,Low,20.93,0
38435H65ZY,28,1,1085325.0,2018-06-18,378,Medium,61.3,0
51535F61WH,35,0,981497.0,2016-11-24,949,Medium,94.68,1
32758G05LA,27,0,1102828.0,2018-06-03,393,Medium,68.36,0
23429B12NT,32,0,1142831.0,2019-04-09,83,Medium,36.94,0
50668M95TE,60,1,589625.0,2019-05-10,52,Low,14.9,0
33093X69ZE,55,0,386324.0,2018-11-13,230,Low,28.22,0
06051J60BP,34,0,1346649.0,2018-03-28,460,High,77.23,1
73369A11WK,27,0,949813.0,2017-07-23,708,Medium,87.31,1
39700G53ZC,63,0,1398871.0,2017-01-05,907,High,94.41,1
96341A18AC,50,1,970504.0,2017-04-17,805,Medium,86.86,1
21895R28IE,34,0,1423974.0,2018-06-14,382,High,72.6,0
67648S71CM,65,0,1963117.0,2019-02-28,123,High,52.72,0
67994K93NK,64,1,309300.0,2018-02-27,489,Low,44.33,0
52561E71LD,33,1,963156.0,2018-06-29,367,Medium,55.9,0
82768B05LS,45,0,1159159.0,2017-04-06,816,Medium,91.67,1
65368T04PQ,54,0,1582615.0,2017-08-04,696,High,90.29,1
70285S02BX,35,0,1243456.0,2017-11-15,593,Medium,84.03,1
03446G68YF,63,1,1710373.0,2019-04-17,75,High,36.71,0
98930T02DY,51,0,450735.0,2018-06-19,377,Low,44.7,0
55829P48HF,45,0,1969997.0,2018-05-06,421,High,82.8,1
73953F15BP,47,0,1496845.0,2019-06-28,3,High,33.84,0
36719I17EV,53,1,374365.0,2019-05-13,49,Low,13.03,0
95084M92LL,56,0,1917921.0,2019-02-14,137,High,55.42,0
87649O13HC,31,1,668396.0,2018-10-31,243,Low,36.43,0
66535I90YB,47,1,1377795.0,2018-02-28,488,High,73.33,0
61501V32MX,55,1,1139623.0,2018-06-14,382,Medium,56.04,0
16422O98AF,61,1,1106698.0,2019-04-12,80,Medium,24.72,0
40699G16SH,48,1,1039460.0,2018-12-04,209,Medium,37.64,0
54596W43SU,26,1,807821.0,2018-11-19,224,Low,39.14,0
65529V61BO,34,0,723678.0,2019-05-11,51,Low,24.72,0
46272Z35HB,37,1,988010.0,2016-10-19,985,Medium,94.24,1
88250O32RW,30,1,1157178.0,2019-03-07,116,Medium,35.87,0
87141B99DG,32,0,613453.0,2018-02-20,496,Low,65.72,0
15554Q45UX,48,1,1322992.0,2017-12-14,564,Medium,77.94,1
95507B41AL,42,1,1097003.0,2018-06-12,384,Medium,58.59,0
04386S63HP,30,1,780018.0,2018-12-09,204,Low,35.53,0
14472S99GE,26,1,895643.0,2018-09-25,279,Low,46.92,0
50159G48NQ,34,1,535338.0,2018-11-19,224,Low,30.95,0
72708M05ES,37,0,842373.0,2017-08-06,694,Low,83.95,1
62739S28HF,30,1,635400.0,2018-10-03,271,Low,38.64,0
75653H58IL,43,1,1493086.0,2017-02-24,857,High,93.75,1
68622M98CF,64,1,1801328.0,2017-12-11,567,High,83.02,1
12693T74AJ,56,1,760406.0,2018-12-05,208,Low,29.38,0
27525T27SP,34,0,1022249.0,2019-01-16,166,Medium,41.77,0
36184M94AE,53,1,1459562.0,2018-08-29,306,High,56.74,0
33103T27PE,62,0,1022770.0,2018-04-24,433,Medium,61.82,0
78819G18WJ,34,0,871951.0,2018-05-06,421,Low,64.07,0
50056V21FO,55,0,457935.0,2018-05-24,403,Low,46.51,0
36524Z78YY,47,0,1776029.0,2018-06-06,390,High,77.29,1
13804C89XO,63,1,716158.0,2017-11-13,595,Low,64.95,0
54953Y38BX,30,1,1149495.0,2019-01-09,173,Medium,41.31,0
63872T28CY,61,0,1967136.0,2016-09-27,1007,High,97.9,1
35700N27IW,35,0,854012.0,2019-02-01,150,Low,35.89,0
03992Q77OP,33,1,762387.0,2018-06-29,367,Low,50.85,0
27049M58ZF,37,0,1174857.0,2017-10-01,638,Medium,85.29,1
07907M42FL,52,1,1685711.0,2018-09-06,298,High,61.71,0
62051B04ZP,37,1,1276727.0,2018-12-31,182,Medium,43.55,0
88874L66XY,38,0,863650.0,2018-06-16,380,Low,58.82,0
05453K27JC,35,0,769771.0,2017-07-23,708,Low,84.03,1
38304Y51ER,51,0,1234448.0,2018-06-27,369,Medium,63.34,0
38181O66QL,50,1,1427633.0,2018-09-19,285,High,54.57,0
70911D72AZ,33,1,515287.0,2019-06-06,25,Low,16.22,0
79292H32VR,49,0,1578102.0,2019-06-24,7,High,35.59,0
12100V73GA,57,1,904104.0,2016-12-03,940,Low,90.96,1
06361D94GO,61,0,543681.0,2018-09-06,298,Low,36.47,0
35023U20IL,36,1,1282563.0,2018-06-27,369,Medium,63.1,0
99204K73VH,37,1,908110.0,2018-08-12,323,Low,48.88,0
44062G87GE,48,1,1562823.0,2016-11-17,956,High,95.85,1
42379A51XG,45,1,1239660.0,2018-06-08,388,Medium,61.68,0
68551L61OO,45,0,1691731.0,2019-05-02,60,High,44.66,0
53797T80OE,46,1,849761.0,2018-12-22,191,Low,32.08,0
43259P83WA,50,0,1001003.0,2018-05-05,422,Medium,63.23,0
44731O73JX,48,0,913132.0,2018-04-14,443,Low,63.7,0
17029A12BH,38,1,1223535.0,2018-04-20,437,Medium,67.67,0
75078E07JX,35,1,965899.0,2017-09-20,649,Medium,80.12,1
18571O35ET,40,1,815356.0,2018-08-27,308,Low,44.19,0
29893T74JV,32,1,1088128.0,2019-03-09,114,Medium,33.62,0
86278A86CR,64,0,947954.0,2017-04-22,800,Medium,87.15,1
92117W11IP,30,1,559340.0,2016-10-13,991,Low,92.14,1
20223P94KV,36,1,1266921.0,2018-05-21,406,Medium,66.26,0
62129V68QC,48,1,1555246.0,2019-01-13,169,High,46.27,0
13151R17JZ,63,0,1077904.0,2017-07-26,705,Medium,84.03,1
42885W60QP,44,0,1916257.0,2018-12-29,184,High,63.19,0
34432D19MC,34,0,1327566.0,2017-05-21,771,High,92.4,1
88755E16AW,48,1,1295101.0,2016-11-09,964,Medium,94.79,1
80070G91RX,36,1,1042848.0,2018-07-01,365,Medium,56.89,0
42563U56UL,41,1,1180853.0,2016-12-28,915,Medium,93.44,1
97193E55NR,49,0,1883766.0,2018-01-19,528,High,86.85,1
43571E73AK,43,1,1487345.0,2019-06-08,23,High,31.57,0
87241Y13RP,48,1,1188316.0,2017-10-19,620,Medium,79.56,1
47948F69DH,27,1,1085970.0,2017-07-05,726,Medium,87.24,1
74979W71XQ,32,1,843586.0,2019-04-28,64,Low,24.3,0
93143Y71ZN,52,1,664744.0,2018-04-18,439,Low,50.8,0
83004W48MJ,57,1,1208232.0,2017-10-14,625,Medium,78.65,1
91194X03DQ,64,0,1717114.0,2016-12-20,923,High,96.1,1
08139R85UT,33,0,986611.0,2019-06-02,29,Medium,28.32,0
58158E18NN,61,0,918480.0,2018-06-29,367,Low,52.79,0
83965G02IE,36,0,831669.0,2018-10-21,253,Low,45.42,0
66025S00IW,45,1,1236194.0,2018-08-17,318,Medium,54.51,0
11886I43KM,33,0,614220.0,2019-02-14,137,Low,29.83,0
57505U16HP,46,0,1208133.0,2016-12-22,921,Medium,94.66,1
81004Z37BY,27,0,1418305.0,2019-05-07,55,High,42.08,0
62591Y35SY,57,0,1586198.0,2017-04-12,810,High,93.56,1
63564U88ZM,34,0,939204.0,2017-07-07,724,Low,87.1,1
54249J06HT,51,0,1803353.0,2019-06-08,23,High,42.07,0
55335K52QL,29,0,1490116.0,2018-09-15,289,High,66.98,0
34960H16EF,26,0,1499771.0,2019-02-12,139,High,53.09,0
95018O11ZX,61,0,1580560.0,2018-07-28,338,High,65.94,0
38095N81FR,42,1,1215156.0,2018-07-23,343,Medium,57.34,0
61315D44AI,49,1,1342490.0,2017-02-07,874,High,92.85,1
21119K96OB,35,0,1327083.0,2018-08-26,309,High,63.68,0
80695W07LJ,48,0,1603902.0,2019-03-15,108,High,46.62,0
02943R42RC,62,1,1175418.0,2019-04-11,81,Medium,25.91,0
16909X67NZ,48,0,1692326.0,2019-03-15,108,High,48.85,0
14329Y56UK,42,0,1662396.0,2019-06-15,16,High,40.24,0
13599J48XB,58,1,562275.0,2018-05-18,409,Low,43.52,0
18383U99JF,58,0,649952.0,2019-05-16,46,Low,18.76,0
10954J66PZ,44,1,1465815.0,2018-11-08,235,High,51.94,0
27772P77UX,48,0,1442035.0,2018-09-06,298,High,62.08,0
13086I46PC,30,1,764698.0,2018-04-03,454,Low,60.61,0
29003K16QG,35,1,1183916.0,2018-10-23,251,Medium,48.89,0
33923J95LL,47,1,1565983.0,2019-02-21,130,High,42.78,0
80433F58HT,57,0,1105852.0,2018-05-13,414,Medium,63.18,0
20244L24TZ,57,1,1186867.0,2017-04-24,798,Medium,88.12,1
43863O00IG,62,0,1900651.0,2018-08-08,327,High,71.67,0
44487P16XN,27,1,944354.0,2018-11-13,230,Low,42.83,0
25197G15AV,45,1,1473923.0,2018-09-15,289,High,57.45,0
25700O94ZY,61,0,491436.0,2018-06-01,395,Low,44.93,0
24406J60TM,63,0,1813987.0,2019-03-15,108,High,47.92,0
44126C35CP,62,0,1525013.0,2018-09-25,279,High,58.61,0
65266U67UG,55,0,387270.0,2018-02-27,489,Low,53.67,0
71833Y58HQ,60,1,1107140.0,2019-02-20,131,Medium,29.12,0
66216E33HM,52,0,435102.0,2016-10-19,985,Low,90.85,1
