ID,CURR_AGE,GENDER,ANN_INCOME,DT_MAINT
90253V61PJ,52,F,"  943,546 ",7/5/2018
48489F65CN,30,M,"  831,740 ",3/8/2017
98850F73AH,61,M,"  922,289 ",5/20/2018
89960F53NR,27,F,"  976,198 ",5/2/2017
82514B30RX,54,F,"  1,052,960 ",12/21/2017
85669A19CV,53,M,"  1,495,631 ",10/7/2017
17287Y38TA,51,F,"  760,021 ",10/31/2018
31113M17YZ,52,M,"  1,944,291 ",7/14/2018
13406M93FD,61,M,"  1,614,997 ",11/30/2018
70374B56KH,54,M,"  642,560 ",4/29/2019
74510W85AB,47,M,"  1,727,096 ",11/2/2016
14120X82HP,45,F,"  1,131,726 ",10/18/2018
45146E76YR,54,F,"  1,139,555 ",11/16/2017
53103J51NO,39,M,"  1,703,194 ",1/19/2019
72796M76RL,41,M,"  1,780,908 ",9/20/2018
66844O60SS,62,F,"  1,841,087 ",5/23/2019
45885V36DI,58,F,"  1,051,264 ",11/8/2018
96295Z45GV,55,M,"  1,445,324 ",6/22/2018
72193T29WG,50,F,"  1,576,132 ",5/31/2019
86535B67MF,30,F,"  897,709 ",6/30/2019
85544H91KD,28,F,"  872,768 ",12/18/2018
73715Y35TS,48,M,"  1,242,883 ",6/17/2019
71147J82RU,45,F,"  1,127,645 ",6/30/2018
47121V68BD,60,F,"  1,984,631 ",9/30/2018
15572V88IO,48,F,"  864,361 ",5/29/2018
95092G92LF,41,F,"  1,180,556 ",1/8/2018
36942O50NE,27,M,"  1,457,540 ",6/28/2019
80936K11GZ,59,F,"  1,988,537 ",9/14/2018
94305I44TN,42,F,"  802,035 ",1/7/2017
81368T67LL,53,M,"  1,041,355 ",9/7/2018
00821Y91LW,49,M,"  1,417,751 ",4/16/2018
51074A39LC,25,F,"  756,839 ",3/18/2019
62669C10MR,61,F,"  1,639,287 ",5/15/2019
13850L85UG,27,M,"  1,356,669 ",11/19/2018
42457G35ZY,40,F,"  1,150,819 ",8/23/2018
20216F04BU,29,F,"  819,541 ",3/28/2018
81601S61VS,27,F,"  782,818 ",4/2/2019
14593I01QJ,65,M,"  1,219,803 ",11/29/2017
03148V17ZS,56,F,"  1,438,926 ",7/18/2018
08348S59OM,33,M,"  1,058,317 ",2/24/2019
88927C97NV,52,M,"  1,292,382 ",1/6/2019
34821C76GR,27,M,"  1,490,832 ",4/6/2019
28725W59KE,39,M,"  932,433 ",10/23/2016
59504U85AH,32,M,"  783,248 ",9/17/2017
48717M17CK,34,F,"  1,187,639 ",1/24/2019
06373B58JM,42,F,"  1,582,633 ",5/19/2018
97541N95EN,38,M,"  1,971,608 ",3/30/2019
47431Z13OT,25,F,"  1,093,749 ",1/14/2018
43373Y53CF,37,F,"  887,212 ",2/10/2019
81671O85AX,57,M,"  1,735,114 ",7/18/2018
81788L05AE,27,F,"  956,582 ",12/1/2018
17648X16WB,26,M,"  922,558 ",3/29/2019
29603I80JX,42,M,"  1,673,969 ",8/27/2018
92952W30UP,33,F,"  1,157,669 ",5/19/2019
62562G80SO,38,F,"  1,528,126 ",4/16/2019
32235O27CN,25,M,"  634,301 ",9/24/2018
32658Q44SM,46,F,"  937,932 ",12/28/2016
95777T08OL,33,M,"  1,486,590 ",3/12/2018
43689F55EB,48,M,"  1,021,912 ",2/20/2019
73673S83OE,51,F,"  523,220 ",3/29/2019
40122R59LS,38,F,"  934,284 ",6/28/2018
71817R80KY,65,M,"  1,780,102 ",4/21/2018
41614T16NV,29,F,"  893,449 ",10/23/2018
81488V39VW,32,F,"  685,497 ",3/16/2018
32117O64SF,27,F,"  1,142,149 ",3/28/2018
90748A56UB,34,M,"  821,881 ",10/5/2018
09159M45LU,38,F,"  1,453,088 ",3/25/2018
61773R04RX,51,F,"  730,768 ",11/27/2017
61129M66AW,64,M,"  1,853,178 ",9/24/2018
22810S92ZJ,58,M,"  1,880,283 ",7/29/2018
39934I39NQ,27,F,"  754,165 ",11/29/2018
24352X37GX,33,F,"  813,957 ",1/25/2019
26566C44QJ,39,M,"  1,732,885 ",1/29/2019
92552X88MQ,49,M,"  1,293,575 ",3/27/2018
97285R95VO,33,M,"  1,109,786 ",4/27/2018
60215F12OB,44,M,"  1,796,823 ",2/11/2019
18671O81PL,52,F,"  1,141,515 ",11/29/2018
52158J79PR,47,M,"  1,861,887 ",6/7/2018
19818H71NJ,55,M,"  922,773 ",6/15/2019
35811P48MO,43,F,"  1,190,863 ",4/18/2018
90588Q89PT,60,F,"  889,718 ",5/26/2017
68709J11RI,38,F,"  1,109,639 ",4/7/2018
87411T72QL,30,F,"  937,125 ",12/4/2018
22090Z73YA,55,F,"  1,817,557 ",10/15/2018
13440U72DB,25,M,"  1,260,818 ",10/28/2017
53309L26MY,34,M,"  713,455 ",12/24/2016
98688Q97JV,58,F,"  322,185 ",12/2/2017
63503K31XC,60,M,"  861,274 ",8/28/2018
41832E65BK,45,F,"  924,125 ",7/5/2018
09342B72JS,59,M,"  1,095,521 ",6/6/2019
91999I35VA,61,M,"  1,520,175 ",5/31/2019
27477D11VE,56,F,"  1,016,213 ",6/11/2019
48410C55LH,45,F,"  812,988 ",6/16/2019
76955B30XB,65,F,"  1,166,679 ",8/26/2018
10841Q48ZY,61,F,"  530,111 ",5/11/2018
33889Y58TG,43,F,"  1,187,718 ",10/29/2017
50438D38ST,39,M,"  1,814,146 ",5/2/2018
75969F31NT,31,F,"  1,051,004 ",2/13/2019
84008D13ZO,54,M,"  1,280,374 ",4/6/2018
19798P75EY,39,M,"  1,352,275 ",6/7/2018
20766L61RO,26,F,"  1,026,546 ",4/4/2018
07795N20KD,55,M,"  1,431,442 ",10/14/2017
28575N65YF,64,M,"  950,091 ",5/11/2019
43539I95XI,25,M,"  1,284,990 ",8/18/2018
91695E51AE,52,M,"  820,871 ",4/9/2018
65353Y46TT,49,F,"  947,082 ",5/15/2019
99958O92WH,64,M,"  523,245 ",9/29/2016
46851N13AF,65,F,"  694,557 ",7/2/2017
06593J05TI,36,F,"  873,591 ",5/30/2019
75086B55RM,51,M,"  1,593,428 ",5/3/2019
47786Y56KU,45,F,"  965,623 ",2/25/2018
83884J53CO,33,M,"  1,024,693 ",2/22/2018
66315J35MW,46,M,"  1,125,908 ",10/31/2017
89944L70ZW,31,F,"  894,651 ",1/18/2019
68084Y37LL,38,F,"  1,547,513 ",4/10/2018
48256X52NT,27,F,"  655,121 ",2/17/2017
78411R17JR,64,F,"  613,584 ",6/10/2018
69499Y47ZK,58,M,"  1,237,808 ",2/16/2018
36332F92EB,43,M,"  1,415,471 ",11/26/2018
98469W63VJ,28,M,"  1,296,696 ",11/28/2018
55076T17DL,45,F,"  1,018,122 ",11/11/2018
44359L53EE,29,F,"  540,142 ",1/6/2019
19091L25RO,54,M,"  1,634,673 ",12/21/2018
45165A90OV,36,M,"  1,579,902 ",6/28/2018
95788M50QF,38,F,"  1,040,574 ",10/23/2018
55003R45NX,34,M,"  1,477,406 ",3/10/2019
57521A12XE,57,F,"  995,820 ",10/8/2018
79046I04KX,56,M,"  348,460 ",6/7/2018
72230W27VR,25,F,"  635,873 ",3/29/2017
99281X37ED,46,F,"  1,026,174 ",4/26/2017
94032P61LL,31,F,"  580,741 ",6/1/2017
61489K51IC,48,F,"  1,410,375 ",11/26/2017
42566Y83ZC,52,M,"  968,294 ",6/22/2019
20041J73OI,58,F,"  739,731 ",5/20/2018
84396A05GS,40,F,"  828,463 ",9/20/2018
83544R70EK,36,F,"  1,488,026 ",9/30/2016
64069V84EB,35,F,"  1,041,045 ",9/3/2018
22794C03CQ,59,F,"  1,785,354 ",1/1/2019
19258H61FC,47,F,"  1,266,806 ",3/26/2018
69827N85NE,28,F,"  1,053,236 ",10/13/2017
46039J25OG,65,M,"  1,369,379 ",10/12/2018
90269V37MU,25,M,"  1,406,892 ",5/1/2019
73837R20QL,41,M,"  1,323,557 ",12/29/2016
23419G86ZA,39,M,"  1,206,210 ",2/21/2018
26510L99HS,35,M,"  1,304,906 ",5/12/2018
39630O87RZ,56,F,"  628,263 ",4/8/2018
29087K82HX,62,F,"  753,551 ",10/25/2018
66370G56DG,51,M,"  1,573,048 ",1/4/2019
19437D83CM,36,M,"  1,396,689 ",4/23/2018
17739M88JU,46,M,"  937,009 ",10/3/2018
11630P99HI,47,M,"  1,676,967 ",1/19/2019
69821P16LO,53,M,"  706,355 ",10/30/2018
92950U37ZC,60,M,"  1,282,861 ",12/16/2017
51672Y97YX,30,M,"  921,389 ",7/23/2017
04323A53IZ,52,M,"  676,299 ",8/5/2017
13852V10JT,55,F,"  439,953 ",6/28/2019
03754C10NQ,39,F,"  1,281,874 ",11/25/2018
06467L45OI,39,M,"  1,441,560 ",6/27/2018
19104H28UG,41,M,"  1,647,815 ",8/14/2018
58394Z82KW,52,F,"  821,253 ",6/27/2018
10415W76VI,52,M,"  1,665,942 ",8/6/2018
26460O37VG,27,F,"  600,253 ",4/2/2018
08177O29YY,50,M,"  1,050,368 ",5/11/2018
25735J16AT,37,F,"  1,257,019 ",5/27/2018
60976H44FP,59,M,"  1,783,065 ",3/21/2019
37030P04ZX,32,M,"  1,061,509 ",6/17/2018
16965J16RL,48,F,"  1,066,397 ",2/21/2018
33316L47SF,28,M,"  1,398,082 ",5/17/2018
90352K30QH,25,F,"  1,128,436 ",1/6/2019
91873B74TN,57,M,"  866,597 ",3/17/2019
01773B42NP,62,F,"  301,030 ",6/21/2017
70149D72YY,56,M,"  885,537 ",2/13/2019
20219V00UV,58,F,"  1,249,958 ",2/18/2018
46995S26MM,54,M,"  1,476,517 ",7/4/2018
70031Q55AP,34,M,"  1,321,747 ",11/30/2018
86390G18AC,52,F,"  433,738 ",12/1/2018
94740C91CX,44,M,"  1,809,185 ",12/13/2018
65591K34QO,51,F,"  386,094 ",9/1/2018
90423U56KT,63,F,"  701,420 ",4/10/2019
30102K05IZ,47,M,"  917,507 ",3/20/2018
37116W33JE,52,F,"  773,634 ",4/8/2018
59898R34VB,37,F,"  1,306,502 ",11/10/2018
66418W13DY,60,M,"  700,717 ",4/29/2019
93272E70BV,54,M,"  1,219,492 ",7/30/2018
05834R20ML,29,F,"  615,944 ",8/22/2018
32798I87TI,41,F,"  1,469,799 ",6/6/2018
00566X26GX,55,M,"  313,136 ",4/27/2018
92090E67KH,65,M,"  1,013,546 ",7/6/2018
32988R20GK,40,F,"  915,844 ",3/24/2018
59765J49MQ,25,M,"  1,024,072 ",3/20/2018
82782I58YT,31,F,"  810,240 ",12/26/2016
87815R10BG,30,F,"  1,165,724 ",3/7/2019
06062G21WZ,31,M,"  1,393,019 ",7/27/2018
75541H24LZ,36,F,"  1,519,067 ",11/21/2018
17406G08VW,61,F,"  1,932,636 ",5/25/2019
79635I26QH,39,F,"  1,550,830 ",1/5/2019
47123J13UX,39,F,"  1,142,065 ",4/13/2019
16320W09GV,59,F,"  635,869 ",5/20/2019
46816G30CL,27,M,"  1,129,162 ",2/15/2019
19518B69CP,65,M,"  1,968,412 ",6/30/2018
74495T30UQ,41,M,"  1,609,987 ",1/12/2018
48708S53ZQ,65,F,"  992,245 ",8/30/2018
31510V28QE,28,F,"  521,923 ",5/11/2018
63969D93RW,37,M,"  1,573,186 ",9/14/2018
82609Z20ME,59,M,"  1,942,817 ",10/2/2018
43236C22TT,34,M,"  1,216,263 ",5/15/2019
46512K38DE,26,F,"  985,840 ",4/8/2018
82131O40KZ,38,F,"  935,313 ",6/2/2017
51183S99ZB,51,F,"  683,142 ",2/24/2018
73571I68PD,57,M,"  1,297,463 ",6/13/2018
22386S25OC,40,M,"  1,449,214 ",9/13/2018
69425Y19LF,63,F,"  1,909,117 ",6/4/2018
10341R17ZT,58,F,"  1,753,413 ",12/10/2018
09276L53YR,46,M,"  1,840,246 ",4/28/2018
40211T07KV,33,F,"  690,067 ",5/14/2018
90667Q48QE,39,M,"  1,751,622 ",8/13/2018
24893G81EN,26,M,"  1,178,458 ",4/11/2018
54536L25FE,42,F,"  1,144,824 ",6/22/2018
86128R25HG,47,M,"  1,263,093 ",2/22/2018
40451S90UU,44,F,"  1,594,808 ",4/14/2019
37504M46RA,35,M,"  1,377,861 ",6/7/2019
31374Y79GS,54,F,"  379,796 ",4/1/2017
77515X35RO,39,F,"  816,500 ",9/15/2018
81895J13VH,40,M,"  1,227,199 ",4/2/2018
19712Y19WZ,50,F,"  1,119,988 ",7/6/2018
40314D39PK,65,M,"  574,184 ",11/10/2016
72858X01RJ,50,F,"  1,251,507 ",4/21/2018
23847C38XM,64,M,"  1,806,175 ",8/22/2018
27708I25TF,27,F,"  1,012,638 ",2/17/2019
26848V51JM,52,M,"  1,238,834 ",4/26/2019
23743B61DB,64,M,"  1,796,767 ",12/17/2018
06564X21IJ,51,M,"  1,273,278 ",12/15/2016
07790P39CY,64,F,"  859,093 ",11/26/2018
79689O07JB,31,F,"  1,074,976 ",4/12/2019
43796Y83AQ,29,F,"  814,169 ",10/27/2018
66471K85BU,39,M,"  994,670 ",10/4/2018
84168M14RJ,62,F,"  1,535,555 ",8/5/2017
47774J37SC,39,M,"  1,105,123 ",12/13/2018
91871L43PV,25,M,"  1,389,714 ",8/18/2018
25674Z30ZK,49,M,"  1,556,604 ",6/1/2018
83950X31IO,49,M,"  1,710,977 ",9/22/2018
87636K35TU,46,M,"  1,825,576 ",10/30/2018
56607S02YU,26,F,"  998,432 ",9/13/2018
44844T19DA,32,F,"  791,251 ",3/2/2017
92077L87EC,63,M,"  854,113 ",6/29/2019
41548X05TW,55,F,"  458,082 ",7/29/2018
64787T50WZ,28,F,"  1,089,289 ",8/30/2018
91470F99IV,58,F,"  825,109 ",6/4/2018
00122Z31VQ,61,M,"  928,788 ",4/26/2018
41201M15AI,46,M,"  941,095 ",7/18/2018
87559A39LC,65,M,"  1,921,409 ",11/27/2018
70061T88EY,50,F,"  1,564,769 ",11/17/2018
19837S14JE,27,F,"  931,630 ",7/29/2018
16466S43EO,55,F,"  721,895 ",9/28/2018
51361Z06QZ,55,F,"  1,807,906 ",10/23/2018
71199D12ZE,42,F,"  1,214,069 ",5/1/2018
81051S85VB,49,M,"  1,026,515 ",3/5/2018
12276Z26UG,46,M,"  812,422 ",11/4/2016
38642J34VE,53,F,"  557,776 ",2/10/2017
32210R77QZ,35,M,"  1,035,434 ",5/25/2018
74710Q11JC,35,F,"  576,659 ",9/29/2018
66214Z05LQ,35,F,"  1,074,748 ",1/7/2019
94190D80HG,27,M,"  1,089,737 ",5/6/2019
96478I29EQ,55,M,"  1,029,074 ",5/28/2018
92783V77AO,37,F,"  1,186,932 ",11/9/2017
57478X51DF,59,F,"  826,090 ",1/25/2019
36035E86MW,53,F,"  1,412,985 ",5/22/2018
40958Z41IT,39,M,"  1,627,188 ",9/25/2017
97437A56SV,30,M,"  1,024,182 ",10/1/2018
52211I07RM,28,M,"  1,313,890 ",9/6/2018
52168Q53TE,43,M,"  1,224,002 ",3/11/2019
53951K39UM,28,F,"  1,120,626 ",4/26/2018
21347P22LK,61,F,"  1,881,787 ",8/21/2018
40356L60WL,41,F,"  898,830 ",3/13/2018
74810X31PB,53,F,"  1,167,940 ",2/4/2017
21264P13VE,65,F,"  1,813,637 ",2/9/2017
85125R83WI,49,M,"  975,821 ",12/10/2018
34684K50HX,37,M,"  1,872,526 ",5/26/2019
25363Y36YM,50,F,"  1,352,857 ",2/8/2017
50138R01HV,31,M,"  677,707 ",6/14/2018
41350V41IN,47,M,"  1,698,829 ",1/23/2018
83531P69BH,39,M,"  1,846,706 ",5/21/2019
32933M58LF,27,M,"  1,337,895 ",1/8/2018
11413X66CY,44,M,"  1,256,015 ",10/14/2018
95450O13KQ,61,F,"  1,013,801 ",9/26/2018
96777V36MW,60,F,"  1,096,998 ",6/9/2018
22466F24BG,42,F,"  1,420,711 ",8/26/2018
30153E99II,60,F,"  1,495,983 ",3/24/2018
83466R46XO,59,F,"  1,998,672 ",4/4/2018
07550P71HX,45,M,"  1,447,727 ",5/9/2018
82591J74GA,40,F,"  875,493 ",3/1/2018
28167A14UO,62,F,"  1,756,477 ",3/18/2019
96421S93KH,61,F,"  1,796,337 ",3/24/2019
65286X27KQ,28,F,"  969,497 ",10/24/2017
45468H14OR,57,F,"  989,918 ",3/4/2018
14755E31DI,57,M,"  965,007 ",11/23/2017
06505M19AQ,33,M,"  1,175,960 ",9/9/2017
50135N56NJ,36,F,"  895,786 ",3/18/2018
04573C24KK,30,F,"  900,679 ",7/11/2018
47718H40GI,33,F,"  1,016,807 ",6/8/2018
06666N28LY,56,F,"  651,904 ",10/7/2018
57622U93IA,39,F,"  1,104,777 ",10/24/2018
73023T91LA,39,M,"  1,567,283 ",3/2/2018
34042K94WI,53,F,"  650,440 ",9/1/2018
85031U88OH,50,M,"  1,119,993 ",6/1/2018
48120I67JP,51,M,"  1,597,646 ",2/23/2018
75447X21QK,27,F,"  784,637 ",5/5/2019
38032Z75QP,35,F,"  739,712 ",5/15/2018
27209X06SE,47,F,"  1,183,131 ",4/28/2018
32171H98XV,36,F,"  1,008,760 ",10/26/2016
95463F04XA,47,F,"  1,179,776 ",7/1/2017
34179H58ZW,64,F,"  1,315,893 ",2/16/2018
96155T32BP,64,M,"  1,412,185 ",4/6/2017
39211G71GS,52,F,"  1,952,032 ",12/29/2016
70985D11SS,25,F,"  843,305 ",8/6/2018
41685R89SL,56,F,"  644,155 ",6/10/2018
02791Y63KU,63,M,"  1,827,341 ",9/9/2018
55387F81MT,60,M,"  1,996,597 ",4/7/2018
14577R05IS,47,M,"  1,508,887 ",12/14/2017
22202O52ZP,37,M,"  1,702,064 ",4/2/2019
73633T22WO,45,F,"  1,338,137 ",8/22/2017
78576O95UN,48,F,"  1,423,094 ",1/3/2019
81982U40WH,49,F,"  1,438,616 ",5/19/2018
00334K75KI,38,M,"  1,850,227 ",9/2/2018
48568D56AA,49,F,"  1,160,429 ",9/4/2018
05200Q39BF,40,F,"  831,797 ",2/26/2019
75122P13MZ,60,M,"  1,529,832 ",8/11/2017
73256N39VH,38,F,"  947,810 ",6/4/2019
16122K95SJ,44,F,"  1,185,614 ",2/17/2019
05952Y61QQ,34,F,"  820,670 ",9/24/2016
51534E42RA,42,F,"  1,036,029 ",8/21/2018
54300K22YY,56,M,"  697,922 ",6/9/2018
54815R63UU,48,M,"  1,187,481 ",6/13/2019
80141T11VU,58,F,"  1,216,111 ",3/18/2018
87330L41SX,53,M,"  961,465 ",8/27/2018
54155B59GB,54,F,"  1,914,430 ",10/4/2016
55247N90QL,63,F,"  612,586 ",4/21/2019
77254P37JO,37,M,"  1,499,505 ",12/13/2017
78482T28CX,61,F,"  614,593 ",4/29/2019
45598Q67JO,37,M,"  1,168,999 ",5/2/2019
72615N73JQ,65,F,"  479,828 ",3/15/2018
77006P52OX,32,F,"  861,906 ",1/20/2017
57082M26MM,55,M,"  1,379,820 ",1/7/2017
11905O23TO,45,F,"  1,013,405 ",7/4/2018
79335A24NK,34,F,"  519,573 ",1/31/2017
21325R11TC,50,F,"  1,430,548 ",7/11/2018
63728W66ZP,27,F,"  637,714 ",3/4/2017
54990X61PM,33,F,"  711,863 ",5/12/2019
70341I50UR,41,M,"  885,302 ",4/4/2018
83653L52TT,47,F,"  1,312,178 ",12/1/2018
20077Z78TS,62,M,"  1,630,985 ",6/20/2018
98406K82TF,45,F,"  877,320 ",10/21/2018
63441V42NR,53,F,"  1,562,505 ",11/30/2018
15242W60HC,47,M,"  1,557,147 ",5/10/2019
33318U71WP,53,F,"  325,250 ",10/21/2016
51563G36QX,51,F,"  794,334 ",9/25/2018
56516R47IU,45,F,"  1,141,127 ",5/22/2017
48924R59LL,35,F,"  1,196,617 ",4/11/2018
68768S38AG,30,M,"  966,904 ",11/5/2018
94922W93OA,39,F,"  1,175,425 ",3/14/2019
32117B99CE,63,F,"  865,588 ",6/1/2018
12732C03JR,61,M,"  589,719 ",6/16/2018
75163Y57VK,64,M,"  1,909,420 ",5/9/2019
82849E65HT,48,F,"  1,086,800 ",4/16/2019
53190W40TD,40,F,"  1,136,599 ",10/25/2018
06994C96NE,30,F,"  751,739 ",11/22/2016
55823S48IO,25,F,"  553,503 ",9/29/2018
08721V20PS,63,F,"  1,151,187 ",3/2/2017
19263A36NE,38,F,"  1,521,025 ",4/27/2018
56630C26DY,62,F,"  1,341,640 ",8/26/2018
45335I00PZ,47,M,"  1,452,275 ",1/25/2019
95918E12RB,47,M,"  1,525,462 ",2/18/2018
83905C19QF,30,M,"  1,389,640 ",5/14/2017
41660P13QE,44,M,"  1,539,105 ",7/30/2017
38388G20ZP,39,M,"  1,186,412 ",2/11/2018
94296G03ZI,40,F,"  1,277,856 ",4/21/2018
33269C34VK,63,F,"  1,402,970 ",2/10/2018
76090T12OD,48,M,"  1,515,985 ",2/28/2018
13211I55ND,52,M,"  1,093,177 ",5/1/2018
39578L17FT,45,M,"  1,294,654 ",3/30/2019
29223Q08ES,58,F,"  732,252 ",1/20/2019
11290A42GZ,44,F,"  1,415,146 ",10/24/2017
08194Z05AZ,30,F,"  715,936 ",10/20/2016
44149P51LO,32,M,"  1,161,710 ",10/19/2018
55496O09HL,64,F,"  1,111,061 ",1/22/2017
16683I98DT,59,M,"  955,581 ",11/29/2018
78565K05SY,32,F,"  642,201 ",11/29/2018
18167D37CP,53,F,"  605,346 ",12/27/2017
37097R91FX,43,F,"  1,471,603 ",4/25/2018
64506R74OJ,41,F,"  1,472,776 ",10/2/2018
32607L73XT,55,F,"  1,274,086 ",1/25/2019
97189D18DO,58,M,"  410,936 ",11/18/2018
76179Y87FP,27,F,"  1,138,355 ",8/14/2018
29671T43ZA,61,M,"  1,330,699 ",5/30/2018
16247U54IU,55,F,"  416,728 ",4/8/2019
20237B78WJ,48,M,"  908,725 ",7/16/2018
79379H09ZT,39,M,"  1,833,462 ",1/2/2017
47593P76NS,26,F,"  624,021 ",2/4/2017
39529C04GB,48,M,"  1,964,953 ",4/2/2018
99109Q09XO,26,F,"  1,133,055 ",2/18/2018
86058W59YA,45,F,"  840,184 ",10/3/2017
70896Q37IN,26,M,"  1,297,258 ",11/25/2018
23543F69XC,55,F,"  1,762,096 ",4/15/2019
68751M08SM,39,M,"  1,316,330 ",12/23/2018
64208Z48UG,58,M,"  1,561,089 ",2/13/2019
98623A59GE,46,M,"  1,199,141 ",7/12/2018
85002W58KY,43,F,"  1,079,653 ",5/25/2019
45874Y61JJ,56,M,"  913,407 ",12/22/2018
37848U83OH,37,M,"  1,929,070 ",3/12/2018
94077H62VR,45,F,"  1,059,114 ",6/10/2018
19883O46BG,27,F,"  512,756 ",7/26/2018
60038F12YT,53,M,"  469,854 ",12/27/2016
29809N10PG,28,M,"  736,075 ",11/10/2018
74145K02MT,49,F,"  1,142,201 ",5/28/2019
34823J62DC,27,F,"  943,722 ",2/22/2018
28648B80JC,61,M,"  1,419,421 ",4/3/2018
04718T80KQ,50,F,"  1,371,102 ",5/11/2018
93678W43UX,65,F,"  1,484,871 ",6/19/2018
14763F17YH,43,M,"  1,284,287 ",5/9/2018
01381R14BG,65,F,"  1,029,810 ",10/18/2018
30018T90TO,30,F,"  1,135,323 ",9/2/2018
00264G84LZ,38,F,"  1,006,569 ",8/3/2018
66086I72NX,29,F,"  974,503 ",6/18/2017
35434Y91NN,58,M,"  344,486 ",2/22/2019
96173K84QV,28,F,"  978,013 ",8/1/2017
96265Y02QO,62,M,"  1,007,907 ",5/7/2018
45818Z83XM,30,M,"  709,393 ",7/6/2018
72782O60HV,39,F,"  952,539 ",10/20/2018
66694G20RN,55,F,"  1,459,871 ",10/3/2018
51092M40VM,47,M,"  1,515,392 ",6/15/2018
60741L47LW,65,F,"  1,833,588 ",10/14/2018
67814M55WC,42,M,"  1,636,393 ",8/13/2018
64307R89AV,57,F,"  551,153 ",6/5/2018
02823V26LY,32,F,"  1,031,106 ",8/9/2017
97421R59UM,36,F,"  989,389 ",10/26/2018
21417X20LC,41,F,"  1,056,707 ",3/26/2018
18205C74EB,53,M,"  615,236 ",2/19/2018
21951K85GR,54,M,"  578,828 ",6/14/2018
85859E98FD,37,F,"  1,172,099 ",4/22/2018
93941P23VA,31,M,"  1,115,294 ",3/4/2019
72056G88JG,39,F,"  1,422,815 ",1/4/2017
21690V12DF,47,M,"  1,480,294 ",8/26/2018
46657L57UX,28,F,"  894,619 ",5/6/2019
77443R03GR,54,F,"  1,954,153 ",6/16/2019
74595D75UT,52,F,"  1,636,756 ",1/2/2019
75766D23FD,60,M,"  1,793,817 ",3/26/2019
04795D95US,30,M,"  794,494 ",1/31/2019
29938K01SP,48,F,"  1,477,586 ",11/13/2018
29375J84KQ,62,M,"  377,121 ",10/12/2018
10690U50VS,56,M,"  1,374,736 ",9/7/2018
34625T62IB,31,M,"  660,312 ",2/25/2018
41089P80JA,25,M,"  650,986 ",6/8/2018
65313R79WY,54,F,"  1,266,755 ",9/30/2018
92597G51AI,43,F,"  1,409,240 ",3/21/2018
30917O78CB,61,M,"  1,237,117 ",11/17/2016
84249C19SC,48,F,"  1,458,729 ",4/2/2018
38321N38KT,57,F,"  1,401,345 ",3/1/2019
32992D25XB,62,F,"  1,409,843 ",3/3/2019
90356X25PL,58,M,"  529,194 ",8/16/2018
53372O43VN,32,F,"  1,096,219 ",4/28/2019
80284A13XB,51,M,"  1,588,027 ",2/19/2018
75036O19PL,28,F,"  994,484 ",12/31/2016
18446S83FJ,52,F,"  1,780,088 ",11/26/2018
07688Y97SK,37,M,"  1,264,818 ",6/22/2018
64878K50ZD,55,F,"  842,055 ",4/13/2018
37508E34CE,41,M,"  909,870 ",10/18/2018
24482Q45WT,48,M,"  1,710,692 ",9/28/2018
08405B85US,52,M,"  423,646 ",11/16/2018
35122K90WN,44,F,"  1,545,349 ",6/3/2018
06938X75RF,60,M,"  1,722,574 ",7/11/2018
75247I75YX,56,F,"  1,818,322 ",2/9/2019
32269P28RC,37,M,"  1,170,690 ",5/5/2019
66860C79JH,36,M,"  1,508,010 ",2/1/2018
37031Z70WA,57,M,"  482,368 ",5/24/2018
96067V10LJ,46,F,"  1,249,550 ",10/20/2017
58296S29EJ,36,F,"  1,232,263 ",3/12/2017
21339M41RH,47,M,"  899,804 ",9/4/2018
93725Z49RP,45,F,"  1,104,766 ",6/14/2019
64912U99AX,58,F,"  1,261,409 ",1/26/2019
03638F14XM,41,M,"  1,100,497 ",4/22/2018
96511N17HS,39,F,"  1,555,594 ",6/8/2018
85332N77RA,35,F,"  1,025,733 ",2/9/2019
98336F60MK,39,F,"  1,493,219 ",8/8/2018
05701I89XF,27,F,"  616,588 ",9/11/2018
46984Y61MS,62,F,"  355,573 ",5/29/2019
06169H50FN,34,F,"  846,874 ",8/23/2018
20332F06JT,38,M,"  1,436,657 ",6/4/2019
65244P51DW,26,F,"  593,168 ",8/17/2018
29912N15CK,42,F,"  1,108,287 ",1/21/2019
12289X55QX,39,M,"  1,615,928 ",9/13/2018
16031W10HJ,30,F,"  1,098,057 ",10/21/2018
12577O54LT,53,F,"  653,487 ",6/8/2018
02722O31OC,50,M,"  810,862 ",9/19/2018
90181R65VG,32,F,"  665,053 ",6/29/2018
73850I57XF,48,M,"  1,694,255 ",6/12/2018
49180C39BX,63,F,"  803,742 ",3/5/2018
75340B00BI,33,M,"  1,118,778 ",1/17/2018
11204Q16DX,53,M,"  539,283 ",6/26/2018
15095P94IW,53,F,"  1,921,813 ",9/1/2018
17444P65MX,55,F,"  1,947,791 ",3/2/2018
84116A55PF,41,F,"  1,382,038 ",3/8/2018
86446P62TY,28,M,"  1,276,417 ",4/11/2019
89210U37DO,38,M,"  1,536,960 ",12/31/2018
39209D71GM,47,F,"  1,586,608 ",4/16/2018
01846H59XQ,41,M,"  1,908,954 ",4/4/2018
30117N46CC,35,M,"  1,289,818 ",3/15/2018
36596M26OF,39,F,"  1,485,562 ",5/20/2018
