ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE,,,,,
96548I92AR,58,M,"745,432",889,0,,,,,
96549K23EZ,48,F,"362,320",339,1,,,,,
96549S89HD,60,F,"155,635",967,1,,,,,
96552K05PV,56,F,"257,365",426,1,,,,,
96554A81ZL,35,F,"399,517",243,1,,,,,
96562O18UY,30,M,"147,161",300,0,,,,,
96564P79LV,44,M,"211,290",466,1,,,,,
96566I14KS,54,F,"380,824",946,1,,,,,
96566O47UY,42,M,"262,905",445,1,,,,,
96567K71CG,56,F,"219,149",451,1,,,,,
96572E77HE,49,M,"230,459",315,1,,,,,
96575K46GG,46,M,"241,779",318,1,,,,,
96575N66VY,51,F,"495,123",335,1,,,,,
96581M07GQ,43,M,"462,077",483,0,,,,,
96581Y96WZ,34,M,"261,784",405,1,,,,,
96583P19ZY,37,M,"509,280",21,0,,,,,
96588I24FM,27,M,"192,897",89,0,,,,,
96589I96QH,52,F,"400,085",494,1,,,,,
96590U44BW,61,M,"681,203",182,0,,,,,
96592U25FD,56,F,"205,213",401,1,,,,,
96594L82EZ,63,M,"711,262",259,1,,,,,
96594W07KM,60,F,"250,669",433,1,,,,,
96595X97VL,54,M,"96,784",211,0,,,,,
96597F08OX,63,F,"451,171",955,1,,,,,
96597L22TL,50,F,"676,637",372,1,,,,,
96598P59DZ,38,F,"428,720",213,0,,,,,
96599W43DY,30,F,"342,525",409,1,,,,,
96600D41FT,59,F,"304,083",235,0,,,,,
96600L98JO,35,F,"498,901",415,1,,,,,
96601I50DS,61,F,"355,317",801,0,,,,,
96603X05TM,26,F,"480,587",205,0,,,,,
96610A23TP,28,M,"240,306",341,1,,,,,
96611A07IM,35,F,"451,125",254,1,,,,,
96617E89RC,63,M,"256,276",528,1,,,,,
96617F71BZ,38,M,"518,960",316,1,,,,,
96617T10QO,60,F,"447,312",347,0,,,,,
96625L37VK,60,F,"399,685",173,0,,,,,
96637C27EP,36,M,"179,855",319,1,,,,,
96640D42NT,58,M,"277,828",413,0,,,,,
96646S25JM,47,M,"148,918",480,0,,,,,
96652S46GC,58,M,"579,746",63,1,,,,,
96658E27CO,57,M,"330,631",289,0,,,,,
96661J30GZ,61,M,"242,676",202,1,,,,,
96663U52NS,51,M,"436,386",258,1,,,,,
96664O83PD,41,M,"639,747",408,1,,,,,
96668S88MF,40,M,"595,763",142,1,,,,,
96669O48RM,62,M,"182,703",497,1,,,,,
96672L23CV,45,F,"771,171",694,1,,,,,
96675C47IX,35,M,"198,238",312,0,,,,,
96675Q02BX,63,M,"544,191",376,1,,,,,
96675Y40ZR,63,F,"211,088",410,1,,,,,
96682C96ZR,53,F,"405,147",954,1,,,,,
96683D03NE,61,F,"162,725",243,0,,,,,
96684Q90YJ,48,M,"330,661",391,1,,,,,
96684S18EV,44,M,"231,882",231,1,,,,,
96687S69FS,53,F,"315,864",254,0,,,,,
96689A56RI,28,M,"186,519",287,0,,,,,
96689M87UR,43,F,"397,315",1008,0,,,,,
96690C06YM,63,M,"574,030",16,0,,,,,
96691K04OI,53,F,"330,544",486,1,,,,,
96691O88YA,58,F,"252,883",215,0,,,,,
96692D00CZ,40,M,"449,236",396,1,,,,,
96693L73MU,48,F,"451,779",244,1,,,,,
96694R69DJ,26,F,"136,013",74,0,,,,,
96696W37FI,26,M,"140,858",341,0,,,,,
96701T44EJ,29,F,"185,096",454,1,,,,,
96702B95ZF,51,M,"587,101",600,1,,,,,
96703B46BS,43,F,"571,872",450,1,,,,,
96704K46MK,33,M,"282,061",911,1,,,,,
96711T77GU,38,M,"395,472",105,1,,,,,
96713W58OG,34,F,"290,949",455,1,,,,,
96714V64UR,38,M,"385,683",93,1,,,,,
96716A85GO,62,M,"773,220",257,0,,,,,
96719L54PO,28,M,"105,307",437,0,,,,,
96720O19TA,30,F,"288,301",11,0,,,,,
96723X41FN,52,M,"451,202",1018,1,,,,,
96724G15KM,30,F,"195,755",319,1,,,,,
96727R40UM,27,M,"176,258",429,1,,,,,
96730B44GZ,31,F,"163,101",211,1,,,,,
96730K09OF,63,F,"265,064",162,1,,,,,
96738X64IG,56,M,"685,354",234,0,,,,,
96740Y29IF,63,M,"190,697",186,0,,,,,
96742Z39DB,35,F,"458,752",342,0,,,,,
96744T03ME,27,F,"277,147",213,0,,,,,
96745X02AD,52,F,"100,976",970,0,,,,,
96746L53AK,62,F,"471,731",561,1,,,,,
96755N22IG,37,M,"464,715",476,1,,,,,
96755T96FQ,41,F,"504,856",207,0,,,,,
96756Q11TE,33,M,"173,119",1000,0,,,,,
96763A15HK,64,F,"433,288",89,0,,,,,
96763L80XX,35,M,"213,688",43,1,,,,,
96764F32UQ,37,M,"426,581",251,0,,,,,
96765M24UM,58,F,"247,867",249,0,,,,,
96766Y30FI,38,F,"357,085",935,0,,,,,
96769H62UL,34,M,"195,481",479,1,,,,,
96772B86QB,51,M,"509,051",127,1,,,,,
96774M09ZE,33,F,"387,872",470,1,,,,,
96774O34OW,27,M,"148,600",104,0,,,,,
96774S75QK,65,M,"677,326",142,1,,,,,
96778W61RI,38,M,"745,869",164,1,,,,,
96781E88MT,60,M,"481,187",494,1,,,,,
96783Q08JL,37,M,"447,107",341,0,,,,,
96783S63SE,49,M,"415,206",479,1,,,,,
96785D40IK,36,F,"609,656",98,0,,,,,
96787V84YJ,30,M,"197,936",184,1,,,,,
96795U67JC,53,F,"461,936",62,0,,,,,
96795Z39RS,48,F,"675,717",445,1,,,,,
96796I43BQ,43,M,"176,279",485,1,,,,,
96797V03UL,45,M,"148,625",233,1,,,,,
96800T55EN,57,F,"481,832",290,1,,,,,
96802O85WC,33,M,"231,825",75,0,,,,,
96803R81FP,32,M,"281,124",471,1,,,,,
96806P25UI,37,F,"296,896",348,1,,,,,
96807I85IY,65,M,"301,599",495,1,,,,,
96811F25DN,26,F,"393,631",463,0,,,,,
96812X33YT,62,M,"532,997",279,1,,,,,
96816A39CF,43,F,"749,771",388,1,,,,,
96817W45IO,51,M,"221,057",68,0,,,,,
96818K99AE,38,M,"377,437",347,0,,,,,
96819Q36RX,50,M,"229,704",266,1,,,,,
96820I06CV,63,M,"240,384",55,1,,,,,
96821Z43RT,40,M,"139,838",497,1,,,,,
96822J80QO,38,M,"220,465",440,1,,,,,
96825B63TX,63,M,"763,144",832,1,,,,,
96830A85OT,35,F,"253,544",339,1,,,,,
96831G80ZN,36,M,"496,878",476,1,,,,,
96831X23DA,26,F,"398,040",279,1,,,,,
96832U27TL,55,M,"338,285",199,1,,,,,
96837E50JJ,51,M,"575,538",162,0,,,,,
96838P94MU,58,F,"239,821",239,0,,,,,
96843I79QA,42,F,"407,672",235,1,,,,,
96847C80YH,54,F,"482,005",405,1,,,,,
96847Q03BS,55,F,"480,635",478,0,,,,,
96862S09KF,58,F,"390,501",80,1,,,,,
96865U28XC,60,F,"434,944",889,1,,,,,
96867J22MQ,44,M,"153,365",305,1,,,,,
96876N48JI,45,M,"714,536",405,1,,,,,
96876Y43SV,26,M,"228,405",276,1,,,,,
96877O73QE,60,M,"652,872",150,0,,,,,
96878S53FK,31,M,"107,472",424,1,,,,,
96882B59SO,49,F,"648,800",211,0,,,,,
96882F52CY,43,M,"298,429",369,1,,,,,
96882R55RT,61,F,"437,949",894,1,,,,,
96883F85WR,58,F,"121,885",467,0,,,,,
96885F28WT,45,M,"424,000",478,0,,,,,
96890B17BF,63,M,"506,070",238,0,,,,,
96894P55KL,59,M,"252,475",222,0,,,,,
96898C42DT,43,M,"743,813",932,0,,,,,
96898J09RK,61,M,"396,935",920,1,,,,,
96899F87AO,45,M,"385,110",450,1,,,,,
96899O90TV,31,F,"241,947",307,0,,,,,
96900G59GZ,48,M,"512,792",463,0,,,,,
96900G89BN,51,M,"115,904",704,0,,,,,
96908U50LX,63,M,"505,674",404,1,,,,,
96908W96AW,29,M,"162,515",229,1,,,,,
96909P49OC,42,M,"431,743",290,0,,,,,
96910M50WK,38,F,"403,064",212,1,,,,,
96911A25UC,36,M,"205,422",348,1,,,,,
96912F54OH,60,M,"159,574",460,1,,,,,
96912M23NA,63,M,"779,026",329,0,,,,,
96924X07MY,31,M,"290,977",479,1,,,,,
96927H31WS,59,M,"453,358",496,0,,,,,
96927W11SI,36,M,"180,991",185,0,,,,,
96930V04WL,42,M,"309,114",375,1,,,,,
96933V90LD,35,F,"282,867",395,1,,,,,
96934T34RB,37,M,"105,738",428,0,,,,,
96937D77FJ,32,M,"222,833",419,1,,,,,
96938C58QI,39,M,"727,568",338,1,,,,,
96942Z45AQ,42,M,"646,701",314,1,,,,,
96947Q35RA,64,F,"457,483",455,1,,,,,
96947Q57WG,36,F,"396,269",932,1,,,,,
96947Y02RX,46,F,"282,107",463,1,,,,,
96951A55XR,36,F,"489,469",330,0,,,,,
96952L04OF,38,F,"412,989",166,0,,,,,
96955G49GW,42,M,"280,878",338,0,,,,,
96958D83ZQ,51,M,"477,820",322,0,,,,,
96958F56DL,36,M,"196,492",416,1,,,,,
96959Z62XH,39,F,"630,331",257,1,,,,,
96964B72WD,35,M,"127,676",321,0,,,,,
96964U93LJ,65,F,"260,264",255,0,,,,,
96965V77YF,42,M,"775,024",492,1,,,,,
96971W20QE,53,F,"433,787",285,1,,,,,
96972B23SJ,27,F,"350,591",400,0,,,,,
96976K40JX,46,F,"349,251",287,1,,,,,
96980C21KC,54,F,"86,624",446,0,,,,,
96982R12SZ,56,F,"480,347",1004,1,,,,,
96983X09XQ,27,M,"209,229",322,0,,,,,
96985X78CR,30,F,"192,189",272,1,,,,,
96989D90NJ,31,F,"444,874",380,1,,,,,
96989R84PR,33,F,"327,120",417,1,,,,,
96993Z05AZ,45,M,"694,165",316,1,,,,,
96993Z14FH,47,F,"799,339",486,1,,,,,
96996B62VP,26,F,"137,800",479,1,,,,,
96997W31XX,27,M,"160,942",29,1,,,,,
97006M20GJ,38,M,"762,957",471,1,,,,,
97011H05GT,29,F,"305,232",272,1,,,,,
97011N44AT,56,F,"473,563",245,0,,,,,
97013Y75CN,36,M,"287,845",468,1,,,,,
97016B85IS,54,M,"131,860",364,0,,,,,
97016X08PI,52,M,"431,449",108,0,,,,,
97017O12LL,39,M,"385,757",372,1,,,,,
97022K24PY,45,M,"468,269",279,1,,,,,
97023C07JG,50,M,"781,920",469,1,,,,,
97024J12LA,55,F,"434,179",994,1,,,,,
97025D28JG,61,M,"482,578",487,0,,,,,
97026U40TH,43,F,"796,613",437,1,,,,,
97033Z99LE,65,M,"460,537",254,1,,,,,
97034K06YO,57,M,"495,877",265,1,,,,,
97035B79ZH,58,M,"502,164",984,1,,,,,
97037H24IF,56,M,"237,708",370,0,,,,,
97038X95YY,27,F,"140,072",323,0,,,,,
97039K60WO,45,F,"325,541",400,1,,,,,
97039O84NG,27,F,"158,168",205,0,,,,,
97041H88FI,33,F,"461,215",275,1,,,,,
97043V79NW,30,F,"481,088",400,1,,,,,
97045C24OF,40,M,"438,734",207,0,,,,,
97045L60AW,65,M,"435,114",99,1,,,,,
97045U53AQ,44,M,"415,823",374,1,,,,,
97047N55ZI,44,M,"474,901",313,1,,,,,
97048Q38RI,38,F,"282,800",483,0,,,,,
97048Z24PK,62,M,"241,809",472,1,,,,,
97051N97JM,64,M,"376,086",150,1,,,,,
97051R71JV,52,M,"329,232",320,0,,,,,
97053T61AI,50,M,"428,237",4,1,,,,,
97057H90OJ,27,F,"278,203",302,0,,,,,
97061M56AR,45,F,"623,861",52,0,,,,,
97066G95OA,35,F,"277,520",344,0,,,,,
97070G15PE,58,M,"773,574",331,0,,,,,
97070U85RE,34,F,"424,485",195,0,,,,,
97073M19TJ,55,F,"197,043",415,1,,,,,
97074Q52TQ,34,F,"421,105",500,1,,,,,
97078H69ZH,42,M,"259,804",311,1,,,,,
97080M26YC,56,M,"431,208",528,1,,,,,
97084B12NE,46,M,"492,675",313,0,,,,,
97085C90EX,30,M,"295,574",303,1,,,,,
97086I69MG,57,M,"651,664",490,1,,,,,
97086Z49EZ,36,M,"207,875",363,1,,,,,
97087I38XM,56,M,"188,075",239,0,,,,,
97087X06QC,30,M,"214,451",385,1,,,,,
97092Z19EC,31,F,"349,896",230,1,,,,,
97096L83LM,44,M,"149,193",463,1,,,,,
97097J16GH,50,M,"273,878",289,0,,,,,
97100B10LG,43,M,"321,702",485,1,,,,,
97100O90HN,51,F,"130,051",478,0,,,,,
97100R44MU,41,M,"499,491",249,1,,,,,
97107Y51WX,31,F,"365,517",290,0,,,,,
97114Y54SC,25,M,"105,842",496,1,,,,,
97115G49PV,25,F,"324,153",359,1,,,,,
97115S42BV,62,F,"169,739",347,0,,,,,
97119R87AT,64,F,"473,120",346,0,,,,,
97120X88PN,63,F,"257,944",264,0,,,,,
97128B36EM,64,F,"307,947",268,0,,,,,
97129O02ZM,58,M,"163,968",286,0,,,,,
97131O58IC,51,F,"480,741",302,0,,,,,
97139K69ML,35,F,"211,144",485,1,,,,,
97140C57QR,50,M,"334,930",362,1,,,,,
97142X78ID,40,F,"616,936",310,1,,,,,
97142Z65TC,35,F,"293,253",324,0,,,,,
97151Z24VM,50,M,"240,665",100,0,,,,,
97151Z32XE,54,M,"772,366",445,1,,,,,
97152A64JW,25,F,"398,538",297,1,,,,,
97153A53FR,31,M,"104,117",892,0,,,,,
97155P03SQ,46,F,"555,773",323,1,,,,,
97167D09JC,43,M,"463,829",264,0,,,,,
97170I25YV,29,F,"388,596",191,1,,,,,
97171X64XE,30,F,"306,440",139,1,,,,,
97172E17BF,26,F,"376,654",416,1,,,,,
97175F42GE,31,F,"389,747",320,0,,,,,
97175Z65JJ,36,M,"226,006",88,0,,,,,
97176E47IN,34,M,"233,972",357,0,,,,,
97178E52OI,44,F,"693,051",295,1,,,,,
97179K71PP,51,F,"371,328",314,0,,,,,
97182W64CX,33,F,"221,984",260,1,,,,,
97185O73EE,37,M,"311,686",462,1,,,,,
97186O38LP,61,M,"673,344",33,1,,,,,
97186V73WN,40,F,"315,691",567,1,,,,,
97187C63PV,35,F,"359,045",458,1,,,,,
97187J56TB,53,F,"372,101",227,0,,,,,
97189Q85AV,38,M,"223,669",460,1,,,,,
97197I04SR,29,F,"234,045",299,0,,,,,
97198Y07VD,53,M,"443,105",602,1,,,,,
97202K52BB,27,F,"403,215",448,1,,,,,
97202K96MY,39,M,"160,940",209,0,,,,,
97208P98TL,26,M,"217,594",328,1,,,,,
97211C03WT,46,M,"780,656",185,0,,,,,
97212S13BM,42,F,"377,888",35,0,,,,,
97213K74PX,30,F,"393,918",462,0,,,,,
97214M95JQ,26,M,"188,275",67,1,,,,,
97215H20FH,46,M,"282,394",439,0,,,,,
97216Z65JW,64,F,"448,605",343,1,,,,,
97218F10DG,65,F,"306,213",571,0,,,,,
97219G37XW,43,F,"504,931",377,1,,,,,
97219X88TW,38,M,"116,069",257,0,,,,,
97222L87RN,49,M,"462,986",90,1,,,,,
97222W54AQ,38,M,"491,139",272,0,,,,,
97225J47QC,44,M,"282,511",335,0,,,,,
97228K01BA,46,F,"395,112",136,0,,,,,
97231V53LO,34,M,"293,481",482,1,,,,,
97236Y64PS,56,M,"496,027",329,0,,,,,
97237Q72QZ,63,M,"281,194",88,0,,,,,
97248W64GB,54,M,"785,037",166,0,,,,,
97249H32AG,53,F,"87,568",44,0,,,,,
97253T11IW,30,F,"386,467",214,0,,,,,
97258B78GE,35,M,"117,689",213,0,,,,,
97261Y98PD,31,M,"263,438",380,0,,,,,
97271B71AX,35,F,"416,661",263,1,,,,,
97276K56DA,48,M,"460,914",441,1,,,,,
97277K77YC,35,F,"307,889",221,1,,,,,
97282O72CS,41,F,"378,011",328,0,,,,,
97282T12FE,46,M,"274,231",389,0,,,,,
97283T23BF,43,F,"390,381",347,0,,,,,
97285Q18DO,31,F,"374,828",211,1,,,,,
97285Z88ZY,29,F,"478,723",374,0,,,,,
97288C29PU,36,F,"440,883",705,1,,,,,
97288T85XB,41,M,"411,277",433,1,,,,,
97290H70ZB,47,M,"424,993",256,1,,,,,
97292I47RZ,48,F,"339,803",1000,1,,,,,
97293P43OU,29,F,"379,352",362,1,,,,,
97297B45DW,60,F,"195,152",946,1,,,,,
97303W18GI,52,M,"316,258",251,0,,,,,
97308F89SL,57,M,"162,387",266,0,,,,,
97312N66ZW,46,M,"462,370",218,1,,,,,
97314L13KQ,29,F,"400,397",264,0,,,,,
97319W27ZR,47,M,"340,332",402,1,,,,,
97321T68CB,38,M,"344,769",449,1,,,,,
97324C35PA,60,M,"714,148",201,0,,,,,
97325K96PJ,51,M,"494,496",418,1,,,,,
97325N07TN,35,F,"216,637",379,1,,,,,
97327Z53PI,35,F,"462,557",293,0,,,,,
97332M45CR,36,M,"201,079",241,1,,,,,
97332Z70HZ,47,M,"366,753",353,0,,,,,
97333U55EG,56,M,"136,596",498,0,,,,,
97333W08IL,51,M,"348,247",347,0,,,,,
97338V82NI,59,F,"295,437",349,1,,,,,
97340Q93ZM,60,F,"528,811",463,0,,,,,
97345I09QE,27,M,"212,086",283,1,,,,,
97346E30TQ,48,M,"449,870",302,1,,,,,
97349K94PU,28,F,"410,603",205,1,,,,,
97350Y83MJ,34,F,"447,104",457,1,,,,,
97357L53QK,42,M,"524,488",262,1,,,,,
97359J09UM,58,M,"300,475",263,1,,,,,
97359P95FR,51,M,"719,697",366,1,,,,,
97360O05GF,44,M,"266,258",145,0,,,,,
97363Y03LZ,44,F,"302,173",281,0,,,,,
97369Z80NV,59,M,"717,140",490,1,,,,,
97372O58RY,52,M,"126,635",408,0,,,,,
97372P93HP,63,F,"496,563",500,1,,,,,
97375A66XB,52,F,"105,496",591,0,,,,,
97379I78DW,54,M,"545,688",292,1,,,,,
97382B81JG,35,F,"370,907",162,0,,,,,
97386J18NA,33,M,"166,571",302,1,,,,,
97387E94XA,61,M,"363,097",377,1,,,,,
97388N00XF,39,F,"384,451",364,1,,,,,
97390S36TK,50,M,"413,359",331,1,,,,,
97391L77NZ,54,F,"418,219",436,1,,,,,
97393O46KS,63,M,"744,281",278,1,,,,,
97394W82MQ,38,M,"429,020",361,1,,,,,
97399J67EN,50,F,"442,875",471,1,,,,,
97399L47DD,35,F,"203,904",443,1,,,,,
97399M83TO,60,M,"307,207",184,0,,,,,
97399S12OK,65,F,"373,883",452,1,,,,,
97402U46EX,35,F,"358,499",455,0,,,,,
97404L29NP,30,F,"173,192",309,0,,,,,
97405T92LP,45,M,"151,990",500,1,,,,,
97406S32VZ,49,M,"385,930",432,1,,,,,
97416R04OY,38,F,"353,688",336,0,,,,,
97420R91WU,58,F,"395,027",253,0,,,,,
97424E18RD,25,M,"254,463",102,0,,,,,
97428R96SY,31,M,"290,821",156,1,,,,,
97429I84CU,49,M,"463,019",302,0,,,,,
97430V62DE,64,F,"324,741",968,1,,,,,
97432O55MK,34,F,"230,512",9,0,,,,,
97434L86JI,46,M,"308,289",206,0,,,,,
97444X32BZ,55,M,"713,404",311,1,,,,,
97451G74UJ,39,M,"129,061",381,1,,,,,
97452L12TQ,39,F,"353,984",921,1,,,,,
97454A15SB,57,M,"234,715",346,1,,,,,
97461U64DR,56,F,"262,827",244,0,,,,,
97462O33PK,54,F,"343,128",242,1,,,,,
97464O53QP,62,M,"199,771",97,0,,,,,
97465Y71VW,59,M,"426,147",293,0,,,,,
97467N71JG,62,F,"83,331",948,0,,,,,
97470H15UE,64,F,"133,864",356,0,,,,,
97471P58YP,28,M,"278,105",275,0,,,,,
97472N38GG,45,M,"497,474",118,1,,,,,
97472S23SN,38,M,"229,283",273,0,,,,,
97476J35MZ,31,M,"278,386",19,0,,,,,
97477P24QS,40,F,"618,443",302,0,,,,,
97479F91OH,27,F,"368,665",353,0,,,,,
97481D74OO,31,M,"245,415",458,1,,,,,
97485S80JF,48,M,"375,475",309,1,,,,,
97485V67UO,50,M,"435,782",471,1,,,,,
97490B94YK,47,M,"228,494",465,1,,,,,
97490S98XC,33,F,"453,765",414,1,,,,,
97491B29PP,62,F,"403,192",455,1,,,,,
97492I06JY,52,F,"466,243",88,0,,,,,
97493U71OG,61,F,"164,952",220,0,,,,,
97497T27FO,65,M,"731,607",438,1,,,,,
97500P40RA,46,M,"456,112",210,1,,,,,
97501B13KI,25,F,"335,129",424,1,,,,,
97506P95FS,51,M,"649,349",239,0,,,,,
97508I55EI,64,F,"197,085",309,0,,,,,
97510U05BY,35,F,"424,901",287,1,,,,,
97512K34GN,51,F,"257,608",996,1,,,,,
97516S63DZ,27,F,"186,211",357,1,,,,,
97522I01YQ,37,M,"558,597",241,1,,,,,
97524P57ML,65,M,"722,144",161,1,,,,,
97530E01HC,43,M,"276,381",490,1,,,,,
97531T26IQ,55,F,"505,739",115,1,,,,,
97534G14YV,53,M,"613,083",331,1,,,,,
97536Y75WN,32,F,"356,917",212,0,,,,,
97541N32HO,58,M,"123,988",122,0,,,,,
97543K75FV,40,M,"579,133",530,1,,,,,
97545G08LM,26,M,"260,953",491,1,,,,,
97545O08MT,45,M,"231,162",385,1,,,,,
97547T22GQ,27,F,"301,397",53,1,,,,,
97549T92BV,63,M,"468,211",259,0,,,,,
97550P49BL,39,F,"456,509",177,0,,,,,
97550V95UX,63,F,"126,723",318,0,,,,,
97551V62NI,44,M,"318,328",153,0,,,,,
97552B25KP,56,M,"569,814",16,1,,,,,
97553T03WO,35,M,"131,831",605,1,,,,,
97555O68VG,32,M,"294,633",79,1,,,,,
97557R16AD,26,F,"442,493",13,1,,,,,
97558K49GM,32,F,"398,776",345,0,,,,,
97558S28VM,58,M,"111,102",313,0,,,,,
97560H16BT,40,F,"391,477",439,1,,,,,
97562C03VH,45,F,"303,067",994,0,,,,,
97563V69IV,51,F,"236,899",371,1,,,,,
97565U15FV,25,M,"132,935",265,0,,,,,
97568X40GE,50,M,"333,451",394,0,,,,,
97569T33QC,56,M,"659,426",11,1,,,,,
97569U76GZ,29,F,"320,139",228,1,,,,,
97570X82MO,43,M,"281,105",334,1,,,,,
97572F38MB,61,M,"379,337",985,1,,,,,
97573D88VW,50,F,"329,163",839,1,,,,,
97577A81HQ,30,M,"106,510",275,0,,,,,
97585A37ZF,61,F,"371,909",802,1,,,,,
97585R30KK,47,M,"452,171",334,0,,,,,
97590F89HI,45,F,"519,976",474,1,,,,,
97597D83JG,27,M,"259,936",133,0,,,,,
97597M89OM,61,F,"389,344",321,1,,,,,
97597T06MC,30,M,"276,858",354,1,,,,,
97602H98IT,32,F,"399,091",433,0,,,,,
97609P45XY,37,M,"324,218",403,1,,,,,
97611M83PE,65,M,"118,370",459,0,,,,,
97611P17VB,25,M,"107,183",997,1,,,,,
97612A45JX,27,M,"138,063",44,0,,,,,
97612Q48AB,25,M,"201,088",263,0,,,,,
97617I08FH,33,M,"120,242",430,0,,,,,
97618J48BH,30,F,"205,979",227,1,,,,,
97619B97BU,52,M,"117,605",3,0,,,,,
97619D77OF,64,F,"425,069",452,0,,,,,
97623D50CH,38,M,"217,727",409,1,,,,,
97626F60ZA,41,M,"115,855",350,0,,,,,
97632B89QU,54,F,"291,288",313,0,,,,,
97635H64SC,37,M,"520,419",38,0,,,,,
97637E45NQ,61,F,"286,344",602,1,,,,,
97638K86LU,53,F,"91,304",399,0,,,,,
97639B41CU,34,F,"432,515",227,1,,,,,
97639K83WG,50,M,"365,190",451,0,,,,,
97640L52ZL,56,F,"424,136",354,0,,,,,
97645R79GP,42,F,"365,872",113,0,,,,,
97646Z80BC,60,F,"466,731",257,1,,,,,
97651X21MA,56,F,"101,664",700,0,,,,,
97652M06PS,48,M,"782,491",403,1,,,,,
97652Y72HO,27,F,"338,686",212,1,,,,,
97655N64RI,61,M,"551,856",597,1,,,,,
97655Q63WR,29,F,"417,640",495,0,,,,,
97657E56WY,43,F,"778,435",303,1,,,,,
97657P18PX,43,M,"473,327",446,1,,,,,
97658G72JE,55,F,"178,819",281,0,,,,,
97660E15JQ,29,F,"315,190",404,1,,,,,
97660Z36IG,26,F,"362,253",216,1,,,,,
97662U68SQ,39,M,"466,018",185,0,,,,,
97665L79PI,59,F,"500,981",406,1,,,,,
97666N13OX,51,F,"485,328",1007,1,,,,,
97667I38WC,41,F,"543,256",61,1,,,,,
97668O10WT,46,F,"716,267",362,1,,,,,
97669B67GH,26,F,"377,563",66,0,,,,,
97670S20DO,56,M,"73,805",729,1,,,,,
97673Q86HI,27,F,"438,155",476,0,,,,,
97674A30QH,37,M,"161,046",365,1,,,,,
97678S51QY,40,M,"439,168",155,0,,,,,
97680A94TW,28,M,"274,796",499,1,,,,,
97680C15EA,30,F,"331,314",233,1,,,,,
97682Y86DS,36,F,"418,840",448,1,,,,,
97685H35GP,38,M,"569,592",937,1,,,,,
97685J29AJ,56,F,"325,525",357,1,,,,,
97688S79SP,26,F,"290,133",362,1,,,,,
97690S96LA,25,F,"272,397",372,1,,,,,
97691X89IQ,51,F,"315,091",181,0,,,,,
97695J14GE,35,F,"342,781",204,0,,,,,
97698R29GZ,27,F,"440,992",254,0,,,,,
97702Y73FJ,51,M,"200,587",319,1,,,,,
97703O64PO,29,F,"360,040",205,0,,,,,
97706L65GR,62,F,"467,275",459,0,,,,,
97706N50UO,34,F,"260,395",95,0,,,,,
97707Z07HW,43,M,"545,149",500,1,,,,,
97714H37SU,41,M,"111,999",326,0,,,,,
97714R51YZ,32,F,"362,264",294,1,,,,,
97715R88AZ,54,F,"323,861",234,0,,,,,
97715V30HM,53,M,"689,204",513,1,,,,,
97717J13IB,52,M,"80,407",219,1,,,,,
97720J09RM,26,F,"357,507",204,1,,,,,
97721O56QU,63,F,"300,213",408,1,,,,,
97723F36LE,32,M,"262,296",528,1,,,,,
97723O75SG,43,F,"290,325",320,0,,,,,
97723R94JA,57,F,"134,368",495,0,,,,,
97729S50BU,31,F,"334,791",3,0,,,,,
97737L51ZF,25,M,"218,514",796,1,,,,,
97738X28RQ,57,M,"526,911",149,1,,,,,
97739N77UX,64,F,"405,912",959,1,,,,,
97743I34LF,33,M,"232,800",456,1,,,,,
97743R62UV,25,F,"284,581",389,0,,,,,
97744J25WZ,42,M,"757,445",806,1,,,,,
97744N23AV,60,F,"360,037",963,1,,,,,
97751O54UP,25,M,"284,874",368,0,,,,,
97752T17YK,38,F,"283,893",170,0,,,,,
97753C11KG,59,M,"635,361",158,1,,,,,
97760U44AY,59,M,"522,032",244,1,,,,,
97760X79OB,49,F,"374,992",280,1,,,,,
97762Q61XI,42,F,"407,547",117,0,,,,,
97763Z06GF,59,M,"665,031",148,0,,,,,
97769V56CF,29,M,"134,768",778,0,,,,,
97771R09JK,54,F,"390,565",28,1,,,,,
97772O56TN,43,M,"439,641",362,1,,,,,
97775T13QS,47,M,"338,946",319,1,,,,,
97776L74FR,28,M,"160,341",277,1,,,,,
97777S92US,53,M,"433,727",489,1,,,,,
97778Q76CN,31,F,"207,757",41,1,,,,,
97782S66GU,31,M,"240,011",337,1,,,,,
97789O82BR,57,M,"194,917",171,1,,,,,
97795W21HZ,26,F,"487,424",440,0,,,,,
97796C96JN,54,F,"463,808",687,1,,,,,
97801S68YC,35,M,"213,740",204,0,,,,,
97802B87SS,39,M,"104,750",331,0,,,,,
97805T73IF,27,F,"371,291",381,0,,,,,
97807I90CE,55,M,"674,252",214,1,,,,,
97807U22GK,44,M,"118,201",186,0,,,,,
97808T91ZX,61,F,"333,165",6,0,,,,,
97810L25EY,43,M,"254,439",482,1,,,,,
97811B99AE,51,F,"228,395",17,0,,,,,
97813E89IJ,27,M,"284,417",246,1,,,,,
97814H98FV,32,F,"301,072",437,1,,,,,
97814M80WM,37,M,"685,205",485,1,,,,,
97816D47VY,53,M,"717,561",361,1,,,,,
97816I78JI,59,F,"365,317",360,0,,,,,
97816Y54NJ,42,M,"595,219",352,1,,,,,
97818T35AX,37,M,"277,297",314,0,,,,,
97829K02WV,35,M,"259,731",424,1,,,,,
